tag	pool	phase	epoch	source	metric	value
r1-p12	12	pre	1788573225	mysql	Innodb_row_lock_time	0
r1-p12	12	pre	1788573225	mysql	Innodb_row_lock_waits	0
r1-p12	12	pre	1788573225	mysql	Threads_connected	13
r1-p12	12	pre	1788573225	mysql	Threads_running	2
r1-p12_post	12	post	1788573235	spring	hikaricp_connections{pool="HikariPool-1"}	12.0
r1-p12_post	12	post	1788573235	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15009
r1-p12_post	12	post	1788573235	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	0.998750351
r1-p12_post	12	post	1788573235	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.049157883
r1-p12_post	12	post	1788573235	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p12_post	12	post	1788573235	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p12_post	12	post	1788573235	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p12_post	12	post	1788573235	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p12_post	12	post	1788573235	spring	hikaricp_connections_idle{pool="HikariPool-1"}	12.0
r1-p12_post	12	post	1788573235	spring	hikaricp_connections_max{pool="HikariPool-1"}	12.0
r1-p12_post	12	post	1788573235	spring	hikaricp_connections_min{pool="HikariPool-1"}	12.0
r1-p12_post	12	post	1788573235	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p12_post	12	post	1788573235	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p12_post	12	post	1788573235	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15009
r1-p12_post	12	post	1788573235	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	19.925
r1-p12_post	12	post	1788573235	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.104
r1-p12_post	12	post	1788573235	mysql	Innodb_row_lock_time	0
r1-p12_post	12	post	1788573235	mysql	Innodb_row_lock_waits	0
r1-p12_post	12	post	1788573235	mysql	Threads_connected	13
r1-p12_post	12	post	1788573235	mysql	Threads_running	2
r1-p15	15	pre	1788573250	spring	hikaricp_connections{pool="HikariPool-1"}	15.0
r1-p15	15	pre	1788573250	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r1-p15	15	pre	1788573250	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	5.12841E-4
r1-p15	15	pre	1788573250	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	4.55951E-4
r1-p15	15	pre	1788573250	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p15	15	pre	1788573250	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p15	15	pre	1788573250	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p15	15	pre	1788573250	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p15	15	pre	1788573250	spring	hikaricp_connections_idle{pool="HikariPool-1"}	15.0
r1-p15	15	pre	1788573250	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r1-p15	15	pre	1788573250	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
r1-p15	15	pre	1788573250	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p15	15	pre	1788573250	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p15	15	pre	1788573250	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r1-p15	15	pre	1788573250	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.014
r1-p15	15	pre	1788573250	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.01
r1-p15	15	pre	1788573250	mysql	Innodb_row_lock_time	0
r1-p15	15	pre	1788573250	mysql	Innodb_row_lock_waits	0
r1-p15	15	pre	1788573250	mysql	Threads_connected	16
r1-p15	15	pre	1788573250	mysql	Threads_running	2
r1-p15_post	15	post	1788573260	spring	hikaricp_connections{pool="HikariPool-1"}	15.0
r1-p15_post	15	post	1788573260	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15011
