block	arm	status	window_d	kind	rep	ms
5	A0	REHAB	1	count	4	42.9
5	A0	REHAB	1	list	5	54.7
5	A0	REHAB	1	count	5	43.4
5	A0	REHAB	7	list	1	54.6
5	A0	REHAB	7	count	1	42.9
5	A0	REHAB	7	list	2	55.5
5	A0	REHAB	7	count	2	42.3
5	A0	REHAB	7	list	3	54.9
5	A0	REHAB	7	count	3	42.9
5	A0	REHAB	7	list	4	55.2
5	A0	REHAB	7	count	4	43.3
5	A0	REHAB	7	list	5	55.4
5	A0	REHAB	7	count	5	43.2
5	A0	REHAB	30	list	1	54.7
5	A0	REHAB	30	count	1	43.3
5	A0	REHAB	30	list	2	55.1
5	A0	REHAB	30	count	2	42.7
5	A0	REHAB	30	list	3	55.1
5	A0	REHAB	30	count	3	43.9
5	A0	REHAB	30	list	4	54.7
5	A0	REHAB	30	count	4	42.8
5	A0	REHAB	30	list	5	55.4
5	A0	REHAB	30	count	5	42.2
5	A0	REHAB	0	list	1	53.9
5	A0	REHAB	0	count	1	36.4
5	A0	REHAB	0	list	2	53.6
5	A0	REHAB	0	count	2	36.3
5	A0	REHAB	0	list	3	53.2
5	A0	REHAB	0	count	3	36.8
5	A0	REHAB	0	list	4	53
5	A0	REHAB	0	count	4	36.2
5	A0	REHAB	0	list	5	53.4
5	A0	REHAB	0	count	5	35.9
5	A0	DIET	1	list	1	58.5
5	A0	DIET	1	count	1	46.6
5	A0	DIET	1	list	2	58.3
5	A0	DIET	1	count	2	46.2
5	A0	DIET	1	list	3	58.7
5	A0	DIET	1	count	3	45.9
5	A0	DIET	1	list	4	58.5
5	A0	DIET	1	count	4	46.4
5	A0	DIET	1	list	5	59
5	A0	DIET	1	count	5	46.8
5	A0	DIET	7	list	1	58.8
5	A0	DIET	7	count	1	46.7
5	A0	DIET	7	list	2	58.2
5	A0	DIET	7	count	2	46.6
5	A0	DIET	7	list	3	58.6
5	A0	DIET	7	count	3	46.6
5	A0	DIET	7	list	4	58.5
5	A0	DIET	7	count	4	47.3
5	A0	DIET	7	list	5	58.4
5	A0	DIET	7	count	5	46.5
5	A0	DIET	30	list	1	59.4
5	A0	DIET	30	count	1	45.9
5	A0	DIET	30	list	2	58.8
5	A0	DIET	30	count	2	46.2
5	A0	DIET	30	list	3	59.4
5	A0	DIET	30	count	3	47.1
5	A0	DIET	30	list	4	59.4
5	A0	DIET	30	count	4	46.8
5	A0	DIET	30	list	5	59
5	A0	DIET	30	count	5	46.7
5	A0	DIET	0	list	1	57.3
5	A0	DIET	0	count	1	37.2
5	A0	DIET	0	list	2	56.4
5	A0	DIET	0	count	2	38.5
5	A0	DIET	0	list	3	56.3
5	A0	DIET	0	count	3	37.3
5	A0	DIET	0	list	4	56.8
5	A0	DIET	0	count	4	37.4
5	A0	DIET	0	list	5	57.4
5	A0	DIET	0	count	5	37.8
5	A0	ADVANCED	1	list	1	66.6
5	A0	ADVANCED	1	count	1	54.8
5	A0	ADVANCED	1	list	2	66.9
5	A0	ADVANCED	1	count	2	54.8
5	A0	ADVANCED	1	list	3	66.6
5	A0	ADVANCED	1	count	3	55
5	A0	ADVANCED	1	list	4	66.4
5	A0	ADVANCED	1	count	4	54.5
5	A0	ADVANCED	1	list	5	66.4
5	A0	ADVANCED	1	count	5	55.5
5	A0	ADVANCED	7	list	1	66.8
5	A0	ADVANCED	7	count	1	55.1
5	A0	ADVANCED	7	list	2	66.6
5	A0	ADVANCED	7	count	2	55
5	A0	ADVANCED	7	list	3	67.4
5	A0	ADVANCED	7	count	3	54.9
5	A0	ADVANCED	7	list	4	67
5	A0	ADVANCED	7	count	4	55.2
5	A0	ADVANCED	7	list	5	66.7
5	A0	ADVANCED	7	count	5	54.7
5	A0	ADVANCED	30	list	1	67.8
5	A0	ADVANCED	30	count	1	54.6
5	A0	ADVANCED	30	list	2	67.4
5	A0	ADVANCED	30	count	2	55
5	A0	ADVANCED	30	list	3	67.2
5	A0	ADVANCED	30	count	3	55.5
5	A0	ADVANCED	30	list	4	67.6
5	A0	ADVANCED	30	count	4	55
5	A0	ADVANCED	30	list	5	67.3
5	A0	ADVANCED	30	count	5	55.8
5	A0	ADVANCED	0	list	1	64
5	A0	ADVANCED	0	count	1	41.4
5	A0	ADVANCED	0	list	2	63.7
5	A0	ADVANCED	0	count	2	41.6
5	A0	ADVANCED	0	list	3	63.9
5	A0	ADVANCED	0	count	3	40.9
5	A0	ADVANCED	0	list	4	63
5	A0	ADVANCED	0	count	4	40.3
5	A0	ADVANCED	0	list	5	64.2
5	A0	ADVANCED	0	count	5	40.4
5	A0	BEGINNER	1	list	1	97.2
5	A0	BEGINNER	1	count	1	84.9
5	A0	BEGINNER	1	list	2	97.2
5	A0	BEGINNER	1	count	2	85.1
5	A0	BEGINNER	1	list	3	97.5
5	A0	BEGINNER	1	count	3	85
5	A0	BEGINNER	1	list	4	97.4
5	A0	BEGINNER	1	count	4	84.9
5	A0	BEGINNER	1	list	5	97.5
5	A0	BEGINNER	1	count	5	85
5	A0	BEGINNER	7	list	1	97.9
5	A0	BEGINNER	7	count	1	85.4
5	A0	BEGINNER	7	list	2	98.7
5	A0	BEGINNER	7	count	2	86.9
5	A0	BEGINNER	7	list	3	98.5
5	A0	BEGINNER	7	count	3	85.3
5	A0	BEGINNER	7	list	4	98
5	A0	BEGINNER	7	count	4	84.8
5	A0	BEGINNER	7	list	5	98.7
5	A0	BEGINNER	7	count	5	84.6
5	A0	BEGINNER	30	list	1	101
5	A0	BEGINNER	30	count	1	85.7
5	A0	BEGINNER	30	list	2	101
5	A0	BEGINNER	30	count	2	86.3
5	A0	BEGINNER	30	list	3	101
5	A0	BEGINNER	30	count	3	85.7
5	A0	BEGINNER	30	list	4	100
5	A0	BEGINNER	30	count	4	86.5
5	A0	BEGINNER	30	list	5	100
5	A0	BEGINNER	30	count	5	85.8
5	A0	BEGINNER	0	list	1	89.1
5	A0	BEGINNER	0	count	1	50.8
5	A0	BEGINNER	0	list	2	89.1
5	A0	BEGINNER	0	count	2	50.3
5	A0	BEGINNER	0	list	3	84.9
5	A0	BEGINNER	0	count	3	50.3
5	A0	BEGINNER	0	list	4	87.4
5	A0	BEGINNER	0	count	4	50.5
5	A0	BEGINNER	0	list	5	88.2
5	A0	BEGINNER	0	count	5	50.4
5	B	REHAB	1	list	1	1.04
5	B	REHAB	1	count	1	0.921
5	B	REHAB	1	list	2	1.05
5	B	REHAB	1	count	2	0.903
5	B	REHAB	1	list	3	1.06
5	B	REHAB	1	count	3	0.915
5	B	REHAB	1	list	4	1.03
5	B	REHAB	1	count	4	0.935
5	B	REHAB	1	list	5	1.05
5	B	REHAB	1	count	5	0.927
5	B	REHAB	7	list	1	2.01
5	B	REHAB	7	count	1	5.62
5	B	REHAB	7	list	2	2.16
5	B	REHAB	7	count	2	5.45
5	B	REHAB	7	list	3	1.93
5	B	REHAB	7	count	3	5.44
5	B	REHAB	7	list	4	2.01
5	B	REHAB	7	count	4	5.7
5	B	REHAB	7	list	5	2.06
5	B	REHAB	7	count	5	5.51
5	B	REHAB	30	list	1	2.01
5	B	REHAB	30	count	1	22.8
5	B	REHAB	30	list	2	1.94
5	B	REHAB	30	count	2	22.3
5	B	REHAB	30	list	3	2
5	B	REHAB	30	count	3	22.4
5	B	REHAB	30	list	4	1.89
5	B	REHAB	30	count	4	22.4
5	B	REHAB	30	list	5	1.97
5	B	REHAB	30	count	5	23.6
5	B	REHAB	0	list	1	1.46
5	B	REHAB	0	count	1	38
5	B	REHAB	0	list	2	1.47
5	B	REHAB	0	count	2	37.3
5	B	REHAB	0	list	3	1.46
5	B	REHAB	0	count	3	38.1
5	B	REHAB	0	list	4	1.49
5	B	REHAB	0	count	4	37.7
5	B	REHAB	0	list	5	1.48
5	B	REHAB	0	count	5	38.6
5	B	DIET	1	list	1	0.556
5	B	DIET	1	count	1	0.909
5	B	DIET	1	list	2	0.571
5	B	DIET	1	count	2	0.941
5	B	DIET	1	list	3	0.557
5	B	DIET	1	count	3	0.912
5	B	DIET	1	list	4	0.544
5	B	DIET	1	count	4	0.931
5	B	DIET	1	list	5	0.554
5	B	DIET	1	count	5	1.03
5	B	DIET	7	list	1	0.729
5	B	DIET	7	count	1	5.58
5	B	DIET	7	list	2	0.724
5	B	DIET	7	count	2	5.53
5	B	DIET	7	list	3	0.718
5	B	DIET	7	count	3	5.48
5	B	DIET	7	list	4	0.709
5	B	DIET	7	count	4	5.57
5	B	DIET	7	list	5	0.74
5	B	DIET	7	count	5	5.67
5	B	DIET	30	list	1	0.711
5	B	DIET	30	count	1	23
5	B	DIET	30	list	2	0.694
5	B	DIET	30	count	2	22.4
5	B	DIET	30	list	3	0.652
5	B	DIET	30	count	3	22.5
5	B	DIET	30	list	4	0.801
5	B	DIET	30	count	4	22.9
5	B	DIET	30	list	5	0.669
5	B	DIET	30	count	5	22.5
5	B	DIET	0	list	1	0.403
5	B	DIET	0	count	1	38.7
5	B	DIET	0	list	2	0.416
5	B	DIET	0	count	2	38.8
5	B	DIET	0	list	3	0.417
5	B	DIET	0	count	3	38.6
5	B	DIET	0	list	4	0.422
5	B	DIET	0	count	4	38.2
5	B	DIET	0	list	5	0.425
5	B	DIET	0	count	5	38.8
5	B	ADVANCED	1	list	1	0.25
5	B	ADVANCED	1	count	1	0.919
5	B	ADVANCED	1	list	2	0.256
5	B	ADVANCED	1	count	2	0.932
5	B	ADVANCED	1	list	3	0.249
5	B	ADVANCED	1	count	3	0.917
5	B	ADVANCED	1	list	4	0.265
5	B	ADVANCED	1	count	4	0.927
5	B	ADVANCED	1	list	5	0.252
5	B	ADVANCED	1	count	5	0.91
5	B	ADVANCED	7	list	1	0.394
5	B	ADVANCED	7	count	1	5.89
5	B	ADVANCED	7	list	2	0.389
5	B	ADVANCED	7	count	2	5.51
5	B	ADVANCED	7	list	3	0.38
5	B	ADVANCED	7	count	3	5.79
5	B	ADVANCED	7	list	4	0.381
5	B	ADVANCED	7	count	4	5.51
5	B	ADVANCED	7	list	5	0.38
5	B	ADVANCED	7	count	5	5.65
5	B	ADVANCED	30	list	1	0.364
5	B	ADVANCED	30	count	1	23.2
5	B	ADVANCED	30	list	2	0.358
5	B	ADVANCED	30	count	2	23.2
5	B	ADVANCED	30	list	3	0.365
5	B	ADVANCED	30	count	3	23.1
5	B	ADVANCED	30	list	4	0.355
5	B	ADVANCED	30	count	4	22.6
5	B	ADVANCED	30	list	5	0.367
5	B	ADVANCED	30	count	5	22.9
5	B	ADVANCED	0	list	1	0.19
5	B	ADVANCED	0	count	1	41.7
5	B	ADVANCED	0	list	2	0.193
5	B	ADVANCED	0	count	2	41.4
5	B	ADVANCED	0	list	3	0.199
5	B	ADVANCED	0	count	3	41.8
5	B	ADVANCED	0	list	4	0.192
5	B	ADVANCED	0	count	4	42.3
5	B	ADVANCED	0	list	5	0.201
5	B	ADVANCED	0	count	5	42.3
5	B	BEGINNER	1	list	1	0.145
5	B	BEGINNER	1	count	1	0.982
5	B	BEGINNER	1	list	2	0.143
5	B	BEGINNER	1	count	2	0.983
5	B	BEGINNER	1	list	3	0.142
5	B	BEGINNER	1	count	3	0.949
5	B	BEGINNER	1	list	4	0.142
5	B	BEGINNER	1	count	4	0.942
5	B	BEGINNER	1	list	5	0.145
5	B	BEGINNER	1	count	5	0.945
5	B	BEGINNER	7	list	1	0.394
5	B	BEGINNER	7	count	1	5.96
5	B	BEGINNER	7	list	2	0.368
5	B	BEGINNER	7	count	2	5.88
5	B	BEGINNER	7	list	3	0.371
5	B	BEGINNER	7	count	3	5.7
5	B	BEGINNER	7	list	4	0.356
5	B	BEGINNER	7	count	4	5.62
5	B	BEGINNER	7	list	5	0.38
5	B	BEGINNER	7	count	5	5.65
5	B	BEGINNER	30	list	1	0.37
5	B	BEGINNER	30	count	1	23.6
5	B	BEGINNER	30	list	2	0.362
5	B	BEGINNER	30	count	2	23.5
5	B	BEGINNER	30	list	3	0.373
5	B	BEGINNER	30	count	3	23.7
5	B	BEGINNER	30	list	4	0.369
5	B	BEGINNER	30	count	4	23.7
5	B	BEGINNER	30	list	5	0.375
5	B	BEGINNER	30	count	5	23.5
5	B	BEGINNER	0	list	1	0.0886
5	B	BEGINNER	0	count	1	51
5	B	BEGINNER	0	list	2	0.104
5	B	BEGINNER	0	count	2	51.1
5	B	BEGINNER	0	list	3	0.102
5	B	BEGINNER	0	count	3	51.2
5	B	BEGINNER	0	list	4	0.102
5	B	BEGINNER	0	count	4	50.7
5	B	BEGINNER	0	list	5	0.0977
5	B	BEGINNER	0	count	5	51
6	B	REHAB	1	list	1	1.04
6	B	REHAB	1	count	1	0.906
6	B	REHAB	1	list	2	1.03
6	B	REHAB	1	count	2	0.918
6	B	REHAB	1	list	3	1.02
6	B	REHAB	1	count	3	0.968
6	B	REHAB	1	list	4	1.03
6	B	REHAB	1	count	4	0.935
6	B	REHAB	1	list	5	1.02
6	B	REHAB	1	count	5	0.956
6	B	REHAB	7	list	1	2.05
6	B	REHAB	7	count	1	5.45
6	B	REHAB	7	list	2	2.02
6	B	REHAB	7	count	2	5.55
6	B	REHAB	7	list	3	1.97
6	B	REHAB	7	count	3	5.52
6	B	REHAB	7	list	4	1.98
6	B	REHAB	7	count	4	5.46
6	B	REHAB	7	list	5	2.01
6	B	REHAB	7	count	5	5.55
6	B	REHAB	30	list	1	1.96
6	B	REHAB	30	count	1	22.7
6	B	REHAB	30	list	2	1.9
6	B	REHAB	30	count	2	22.5
6	B	REHAB	30	list	3	1.96
6	B	REHAB	30	count	3	23
6	B	REHAB	30	list	4	2.02
6	B	REHAB	30	count	4	22.6
6	B	REHAB	30	list	5	1.99
6	B	REHAB	30	count	5	22.7
6	B	REHAB	0	list	1	1.37
6	B	REHAB	0	count	1	36.4
6	B	REHAB	0	list	2	1.48
6	B	REHAB	0	count	2	36.4
6	B	REHAB	0	list	3	1.48
6	B	REHAB	0	count	3	36.4
6	B	REHAB	0	list	4	1.48
6	B	REHAB	0	count	4	37.1
6	B	REHAB	0	list	5	1.48
6	B	REHAB	0	count	5	36.4
6	B	DIET	1	list	1	0.557
6	B	DIET	1	count	1	0.947
6	B	DIET	1	list	2	0.553
6	B	DIET	1	count	2	0.918
6	B	DIET	1	list	3	0.553
6	B	DIET	1	count	3	0.918
6	B	DIET	1	list	4	0.556
6	B	DIET	1	count	4	0.904
6	B	DIET	1	list	5	0.555
6	B	DIET	1	count	5	0.913
6	B	DIET	7	list	1	0.727
6	B	DIET	7	count	1	5.63
6	B	DIET	7	list	2	0.69
6	B	DIET	7	count	2	5.68
6	B	DIET	7	list	3	0.702
6	B	DIET	7	count	3	5.56
6	B	DIET	7	list	4	0.69
6	B	DIET	7	count	4	5.41
6	B	DIET	7	list	5	0.671
6	B	DIET	7	count	5	5.37
6	B	DIET	30	list	1	0.725
6	B	DIET	30	count	1	23
6	B	DIET	30	list	2	0.695
6	B	DIET	30	count	2	23
6	B	DIET	30	list	3	0.721
6	B	DIET	30	count	3	22.6
6	B	DIET	30	list	4	0.676
6	B	DIET	30	count	4	22.5
6	B	DIET	30	list	5	0.661
6	B	DIET	30	count	5	22.5
6	B	DIET	0	list	1	0.409
6	B	DIET	0	count	1	37.4
6	B	DIET	0	list	2	0.413
6	B	DIET	0	count	2	38
6	B	DIET	0	list	3	0.421
6	B	DIET	0	count	3	37.2
6	B	DIET	0	list	4	0.429
6	B	DIET	0	count	4	38.2
6	B	DIET	0	list	5	0.428
6	B	DIET	0	count	5	38
6	B	ADVANCED	1	list	1	0.25
6	B	ADVANCED	1	count	1	0.926
6	B	ADVANCED	1	list	2	0.251
6	B	ADVANCED	1	count	2	0.942
6	B	ADVANCED	1	list	3	0.244
6	B	ADVANCED	1	count	3	0.935
6	B	ADVANCED	1	list	4	0.252
6	B	ADVANCED	1	count	4	0.905
6	B	ADVANCED	1	list	5	0.251
6	B	ADVANCED	1	count	5	0.961
6	B	ADVANCED	7	list	1	0.397
6	B	ADVANCED	7	count	1	5.65
6	B	ADVANCED	7	list	2	0.367
6	B	ADVANCED	7	count	2	5.77
6	B	ADVANCED	7	list	3	0.39
6	B	ADVANCED	7	count	3	5.46
6	B	ADVANCED	7	list	4	0.378
6	B	ADVANCED	7	count	4	5.53
6	B	ADVANCED	7	list	5	0.382
6	B	ADVANCED	7	count	5	5.67
6	B	ADVANCED	30	list	1	0.377
6	B	ADVANCED	30	count	1	23
6	B	ADVANCED	30	list	2	0.367
6	B	ADVANCED	30	count	2	23
6	B	ADVANCED	30	list	3	0.373
6	B	ADVANCED	30	count	3	22.8
6	B	ADVANCED	30	list	4	0.36
6	B	ADVANCED	30	count	4	23.1
6	B	ADVANCED	30	list	5	0.376
6	B	ADVANCED	30	count	5	22.4
6	B	ADVANCED	0	list	1	0.196
6	B	ADVANCED	0	count	1	40.7
6	B	ADVANCED	0	list	2	0.198
6	B	ADVANCED	0	count	2	41.6
6	B	ADVANCED	0	list	3	0.201
6	B	ADVANCED	0	count	3	41.4
6	B	ADVANCED	0	list	4	0.202
6	B	ADVANCED	0	count	4	40.4
6	B	ADVANCED	0	list	5	0.201
6	B	ADVANCED	0	count	5	40.2
6	B	BEGINNER	1	list	1	0.143
6	B	BEGINNER	1	count	1	0.952
6	B	BEGINNER	1	list	2	0.146
6	B	BEGINNER	1	count	2	0.954
6	B	BEGINNER	1	list	3	0.138
6	B	BEGINNER	1	count	3	0.965
6	B	BEGINNER	1	list	4	0.143
6	B	BEGINNER	1	count	4	0.948
6	B	BEGINNER	1	list	5	0.143
6	B	BEGINNER	1	count	5	0.951
6	B	BEGINNER	7	list	1	0.373
6	B	BEGINNER	7	count	1	5.94
6	B	BEGINNER	7	list	2	0.373
6	B	BEGINNER	7	count	2	5.89
6	B	BEGINNER	7	list	3	0.355
6	B	BEGINNER	7	count	3	5.63
6	B	BEGINNER	7	list	4	0.362
6	B	BEGINNER	7	count	4	5.78
6	B	BEGINNER	7	list	5	0.358
6	B	BEGINNER	7	count	5	5.79
6	B	BEGINNER	30	list	1	0.39
6	B	BEGINNER	30	count	1	24
6	B	BEGINNER	30	list	2	0.366
6	B	BEGINNER	30	count	2	23.9
6	B	BEGINNER	30	list	3	0.36
6	B	BEGINNER	30	count	3	24
6	B	BEGINNER	30	list	4	0.366
6	B	BEGINNER	30	count	4	24.1
6	B	BEGINNER	30	list	5	0.356
6	B	BEGINNER	30	count	5	23.4
6	B	BEGINNER	0	list	1	0.104
6	B	BEGINNER	0	count	1	50.1
6	B	BEGINNER	0	list	2	0.103
6	B	BEGINNER	0	count	2	50.4
6	B	BEGINNER	0	list	3	0.0966
6	B	BEGINNER	0	count	3	50.7
6	B	BEGINNER	0	list	4	0.0991
6	B	BEGINNER	0	count	4	49.9
6	B	BEGINNER	0	list	5	0.0983
6	B	BEGINNER	0	count	5	50.6
6	A0	REHAB	1	list	1	61.3
6	A0	REHAB	1	count	1	43.8
6	A0	REHAB	1	list	2	55.7
6	A0	REHAB	1	count	2	45
6	A0	REHAB	1	list	3	54.8
6	A0	REHAB	1	count	3	43.1
6	A0	REHAB	1	list	4	54.9
6	A0	REHAB	1	count	4	43.1
6	A0	REHAB	1	list	5	55
6	A0	REHAB	1	count	5	43.7
6	A0	REHAB	7	list	1	55.5
6	A0	REHAB	7	count	1	43.6
6	A0	REHAB	7	list	2	54.4
6	A0	REHAB	7	count	2	43.4
6	A0	REHAB	7	list	3	54.2
6	A0	REHAB	7	count	3	43.2
6	A0	REHAB	7	list	4	55.2
6	A0	REHAB	7	count	4	43.5
6	A0	REHAB	7	list	5	55.7
6	A0	REHAB	7	count	5	44.3
6	A0	REHAB	30	list	1	54.8
6	A0	REHAB	30	count	1	43.3
6	A0	REHAB	30	list	2	54.8
6	A0	REHAB	30	count	2	43
6	A0	REHAB	30	list	3	55.1
6	A0	REHAB	30	count	3	43.8
6	A0	REHAB	30	list	4	55.4
6	A0	REHAB	30	count	4	43.5
6	A0	REHAB	30	list	5	54.9
6	A0	REHAB	30	count	5	45.2
6	A0	REHAB	0	list	1	52.2
6	A0	REHAB	0	count	1	36.4
6	A0	REHAB	0	list	2	53.9
6	A0	REHAB	0	count	2	36.9
6	A0	REHAB	0	list	3	54.3
6	A0	REHAB	0	count	3	37.3
6	A0	REHAB	0	list	4	53
6	A0	REHAB	0	count	4	37.1
6	A0	REHAB	0	list	5	52.6
6	A0	REHAB	0	count	5	36.2
6	A0	DIET	1	list	1	58.4
6	A0	DIET	1	count	1	47.4
6	A0	DIET	1	list	2	59
6	A0	DIET	1	count	2	46.7
6	A0	DIET	1	list	3	58.2
6	A0	DIET	1	count	3	47.3
6	A0	DIET	1	list	4	57.8
6	A0	DIET	1	count	4	46.8
6	A0	DIET	1	list	5	59.3
6	A0	DIET	1	count	5	47
6	A0	DIET	7	list	1	58.8
6	A0	DIET	7	count	1	47.6
6	A0	DIET	7	list	2	58.6
6	A0	DIET	7	count	2	46.7
6	A0	DIET	7	list	3	58.3
6	A0	DIET	7	count	3	46.2
6	A0	DIET	7	list	4	58.5
6	A0	DIET	7	count	4	47.5
6	A0	DIET	7	list	5	59.1
6	A0	DIET	7	count	5	46.5
6	A0	DIET	30	list	1	58.6
6	A0	DIET	30	count	1	47.2
6	A0	DIET	30	list	2	58.1
6	A0	DIET	30	count	2	46.9
6	A0	DIET	30	list	3	59.4
6	A0	DIET	30	count	3	47.5
6	A0	DIET	30	list	4	59.4
6	A0	DIET	30	count	4	48
6	A0	DIET	30	list	5	63.1
6	A0	DIET	30	count	5	47.2
6	A0	DIET	0	list	1	56.1
6	A0	DIET	0	count	1	37.8
6	A0	DIET	0	list	2	56.4
6	A0	DIET	0	count	2	38.9
6	A0	DIET	0	list	3	56.2
6	A0	DIET	0	count	3	37.7
6	A0	DIET	0	list	4	56.2
6	A0	DIET	0	count	4	37.3
6	A0	DIET	0	list	5	56.1
6	A0	DIET	0	count	5	38.6
6	A0	ADVANCED	1	list	1	67.2
6	A0	ADVANCED	1	count	1	55.4
6	A0	ADVANCED	1	list	2	66.8
6	A0	ADVANCED	1	count	2	55
6	A0	ADVANCED	1	list	3	66.7
6	A0	ADVANCED	1	count	3	55.5
6	A0	ADVANCED	1	list	4	66
6	A0	ADVANCED	1	count	4	55.4
6	A0	ADVANCED	1	list	5	67
6	A0	ADVANCED	1	count	5	56
6	A0	ADVANCED	7	list	1	67
6	A0	ADVANCED	7	count	1	54.7
6	A0	ADVANCED	7	list	2	67
6	A0	ADVANCED	7	count	2	54.6
6	A0	ADVANCED	7	list	3	66.5
6	A0	ADVANCED	7	count	3	56.1
6	A0	ADVANCED	7	list	4	67.4
6	A0	ADVANCED	7	count	4	55.7
6	A0	ADVANCED	7	list	5	67.2
6	A0	ADVANCED	7	count	5	55.3
6	A0	ADVANCED	30	list	1	67.7
6	A0	ADVANCED	30	count	1	55.6
6	A0	ADVANCED	30	list	2	67.3
6	A0	ADVANCED	30	count	2	55.5
6	A0	ADVANCED	30	list	3	68.1
6	A0	ADVANCED	30	count	3	56
6	A0	ADVANCED	30	list	4	67.2
6	A0	ADVANCED	30	count	4	56
6	A0	ADVANCED	30	list	5	68.1
6	A0	ADVANCED	30	count	5	55.4
6	A0	ADVANCED	0	list	1	62.7
6	A0	ADVANCED	0	count	1	41.9
6	A0	ADVANCED	0	list	2	64.3
6	A0	ADVANCED	0	count	2	41.6
6	A0	ADVANCED	0	list	3	63
6	A0	ADVANCED	0	count	3	41
6	A0	ADVANCED	0	list	4	62.4
6	A0	ADVANCED	0	count	4	41.2
6	A0	ADVANCED	0	list	5	62.7
6	A0	ADVANCED	0	count	5	40.9
6	A0	BEGINNER	1	list	1	97.5
6	A0	BEGINNER	1	count	1	85.5
6	A0	BEGINNER	1	list	2	97.1
6	A0	BEGINNER	1	count	2	85
6	A0	BEGINNER	1	list	3	97.9
6	A0	BEGINNER	1	count	3	84.7
6	A0	BEGINNER	1	list	4	96.8
6	A0	BEGINNER	1	count	4	85.8
6	A0	BEGINNER	1	list	5	97.9
6	A0	BEGINNER	1	count	5	85.9
6	A0	BEGINNER	7	list	1	98
6	A0	BEGINNER	7	count	1	85
6	A0	BEGINNER	7	list	2	98.8
6	A0	BEGINNER	7	count	2	85.2
6	A0	BEGINNER	7	list	3	97.5
6	A0	BEGINNER	7	count	3	85.9
6	A0	BEGINNER	7	list	4	98.1
6	A0	BEGINNER	7	count	4	85.1
6	A0	BEGINNER	7	list	5	97.6
6	A0	BEGINNER	7	count	5	85.5
6	A0	BEGINNER	30	list	1	99.8
6	A0	BEGINNER	30	count	1	86
6	A0	BEGINNER	30	list	2	100
6	A0	BEGINNER	30	count	2	86.3
6	A0	BEGINNER	30	list	3	101
6	A0	BEGINNER	30	count	3	86.3
6	A0	BEGINNER	30	list	4	100
6	A0	BEGINNER	30	count	4	85.7
6	A0	BEGINNER	30	list	5	100
6	A0	BEGINNER	30	count	5	86
6	A0	BEGINNER	0	list	1	87.3
6	A0	BEGINNER	0	count	1	51.1
6	A0	BEGINNER	0	list	2	85.6
6	A0	BEGINNER	0	count	2	50.6
6	A0	BEGINNER	0	list	3	86.4
6	A0	BEGINNER	0	count	3	51.1
6	A0	BEGINNER	0	list	4	85.8
6	A0	BEGINNER	0	count	4	50.7
6	A0	BEGINNER	0	list	5	87.5
6	A0	BEGINNER	0	count	5	51
6	C	REHAB	1	list	1	0.0593
6	C	REHAB	1	count	1	0.0336
6	C	REHAB	1	list	2	0.0619
6	C	REHAB	1	count	2	0.0349
6	C	REHAB	1	list	3	0.0597
6	C	REHAB	1	count	3	0.0344
6	C	REHAB	1	list	4	0.0587
6	C	REHAB	1	count	4	0.0348
6	C	REHAB	1	list	5	0.0631
6	C	REHAB	1	count	5	0.0354
6	C	REHAB	7	list	1	0.0784
6	C	REHAB	7	count	1	0.069
6	C	REHAB	7	list	2	0.0782
6	C	REHAB	7	count	2	0.0696
6	C	REHAB	7	list	3	0.0759
6	C	REHAB	7	count	3	0.0674
6	C	REHAB	7	list	4	0.0773
6	C	REHAB	7	count	4	0.0682
6	C	REHAB	7	list	5	0.0765
6	C	REHAB	7	count	5	0.0967
6	C	REHAB	30	list	1	0.103
6	C	REHAB	30	count	1	0.218
6	C	REHAB	30	list	2	0.102
6	C	REHAB	30	count	2	0.217
6	C	REHAB	30	list	3	0.106
6	C	REHAB	30	count	3	0.22
6	C	REHAB	30	list	4	0.11
6	C	REHAB	30	count	4	0.217
6	C	REHAB	30	list	5	0.105
6	C	REHAB	30	count	5	0.218
6	C	REHAB	0	list	1	0.325
6	C	REHAB	0	count	1	1.04
6	C	REHAB	0	list	2	0.313
6	C	REHAB	0	count	2	1.06
6	C	REHAB	0	list	3	0.315
6	C	REHAB	0	count	3	1.16
6	C	REHAB	0	list	4	0.317
6	C	REHAB	0	count	4	1.07
6	C	REHAB	0	list	5	0.314
6	C	REHAB	0	count	5	1.07
6	C	DIET	1	list	1	0.085
6	C	DIET	1	count	1	0.0522
6	C	DIET	1	list	2	0.0855
6	C	DIET	1	count	2	0.0531
6	C	DIET	1	list	3	0.0839
6	C	DIET	1	count	3	0.0547
6	C	DIET	1	list	4	0.0862
6	C	DIET	1	count	4	0.0525
6	C	DIET	1	list	5	0.0852
6	C	DIET	1	count	5	0.0521
6	C	DIET	7	list	1	0.0932
6	C	DIET	7	count	1	0.183
6	C	DIET	7	list	2	0.0973
6	C	DIET	7	count	2	0.183
6	C	DIET	7	list	3	0.0937
6	C	DIET	7	count	3	0.195
6	C	DIET	7	list	4	0.0938
6	C	DIET	7	count	4	0.181
6	C	DIET	7	list	5	0.0962
6	C	DIET	7	count	5	0.183
6	C	DIET	30	list	1	0.313
6	C	DIET	30	count	1	0.773
6	C	DIET	30	list	2	0.313
6	C	DIET	30	count	2	0.765
6	C	DIET	30	list	3	0.312
6	C	DIET	30	count	3	0.758
