tag	pool	phase	epoch	source	metric	value
r2-p17_post	17	post	1788702915	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	98.56
r2-p17_post	17	post	1788702915	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.086
r2-p17_post	17	post	1788702915	mysql	Innodb_row_lock_time	0
r2-p17_post	17	post	1788702915	mysql	Innodb_row_lock_waits	0
r2-p17_post	17	post	1788702915	mysql	Threads_connected	18
r2-p17_post	17	post	1788702915	mysql	Threads_running	2
r2-p20	20	pre	1788702928	spring	hikaricp_connections{pool="HikariPool-1"}	20.0
r2-p20	20	pre	1788702928	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r2-p20	20	pre	1788702928	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	8.89612E-4
r2-p20	20	pre	1788702928	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	8.21063E-4
r2-p20	20	pre	1788702928	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p20	20	pre	1788702928	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p20	20	pre	1788702928	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
