block	arm	status	window_d	kind	rep	ms
5	B	CANCELLED	30	count	5	2.24
5	B	CANCELLED	0	list	1	4.52
5	B	CANCELLED	0	count	1	21.6
5	B	CANCELLED	0	list	2	4.46
5	B	CANCELLED	0	count	2	21.7
5	B	CANCELLED	0	list	3	4.5
5	B	CANCELLED	0	count	3	21.6
5	B	CANCELLED	0	list	4	4.46
5	B	CANCELLED	0	count	4	21.5
5	B	CANCELLED	0	list	5	4.47
5	B	CANCELLED	0	count	5	21.4
5	B	IN_PROGRESS	1	list	1	0.22
5	B	IN_PROGRESS	1	count	1	0.216
5	B	IN_PROGRESS	1	list	2	0.218
5	B	IN_PROGRESS	1	count	2	0.211
5	B	IN_PROGRESS	1	list	3	0.216
5	B	IN_PROGRESS	1	count	3	0.218
5	B	IN_PROGRESS	1	list	4	0.218
5	B	IN_PROGRESS	1	count	4	0.215
5	B	IN_PROGRESS	1	list	5	0.215
5	B	IN_PROGRESS	1	count	5	0.213
5	B	IN_PROGRESS	7	list	1	0.716
5	B	IN_PROGRESS	7	count	1	1.36
5	B	IN_PROGRESS	7	list	2	0.716
5	B	IN_PROGRESS	7	count	2	1.39
5	B	IN_PROGRESS	7	list	3	0.726
5	B	IN_PROGRESS	7	count	3	1.36
5	B	IN_PROGRESS	7	list	4	0.729
5	B	IN_PROGRESS	7	count	4	1.36
5	B	IN_PROGRESS	7	list	5	0.807
5	B	IN_PROGRESS	7	count	5	1.65
5	B	IN_PROGRESS	30	list	1	5.2
5	B	IN_PROGRESS	30	count	1	5.64
5	B	IN_PROGRESS	30	list	2	5.17
5	B	IN_PROGRESS	30	count	2	5.9
5	B	IN_PROGRESS	30	list	3	5.2
5	B	IN_PROGRESS	30	count	3	5.66
5	B	IN_PROGRESS	30	list	4	5.19
5	B	IN_PROGRESS	30	count	4	5.68
5	B	IN_PROGRESS	30	list	5	5.19
5	B	IN_PROGRESS	30	count	5	5.68
5	B	IN_PROGRESS	0	list	1	4.47
5	B	IN_PROGRESS	0	count	1	57.3
5	B	IN_PROGRESS	0	list	2	4.42
5	B	IN_PROGRESS	0	count	2	56.8
5	B	IN_PROGRESS	0	list	3	4.5
5	B	IN_PROGRESS	0	count	3	57.7
5	B	IN_PROGRESS	0	list	4	4.49
5	B	IN_PROGRESS	0	count	4	56.9
5	B	IN_PROGRESS	0	list	5	4.46
5	B	IN_PROGRESS	0	count	5	57.3
5	B	COMPLETED	1	list	1	0.397
5	B	COMPLETED	1	count	1	0.648
5	B	COMPLETED	1	list	2	0.392
5	B	COMPLETED	1	count	2	0.645
5	B	COMPLETED	1	list	3	0.393
5	B	COMPLETED	1	count	3	0.8
5	B	COMPLETED	1	list	4	0.393
5	B	COMPLETED	1	count	4	0.649
5	B	COMPLETED	1	list	5	0.392
5	B	COMPLETED	1	count	5	0.65
5	B	COMPLETED	7	list	1	4.17
5	B	COMPLETED	7	count	1	4.49
5	B	COMPLETED	7	list	2	4.16
5	B	COMPLETED	7	count	2	4.44
5	B	COMPLETED	7	list	3	4.17
5	B	COMPLETED	7	count	3	4.52
5	B	COMPLETED	7	list	4	4.3
5	B	COMPLETED	7	count	4	4.58
5	B	COMPLETED	7	list	5	4.18
5	B	COMPLETED	7	count	5	4.46
5	B	COMPLETED	30	list	1	5.13
5	B	COMPLETED	30	count	1	19.3
5	B	COMPLETED	30	list	2	5.05
5	B	COMPLETED	30	count	2	19.3
5	B	COMPLETED	30	list	3	5.05
5	B	COMPLETED	30	count	3	19.2
5	B	COMPLETED	30	list	4	5.14
5	B	COMPLETED	30	count	4	19.3
5	B	COMPLETED	30	list	5	5.06
5	B	COMPLETED	30	count	5	19.2
5	B	COMPLETED	0	list	1	4.31
5	B	COMPLETED	0	count	1	191
5	B	COMPLETED	0	list	2	4.37
5	B	COMPLETED	0	count	2	189
5	B	COMPLETED	0	list	3	4.37
5	B	COMPLETED	0	count	3	190
5	B	COMPLETED	0	list	4	4.41
5	B	COMPLETED	0	count	4	193
5	B	COMPLETED	0	list	5	4.36
5	B	COMPLETED	0	count	5	191
5	A0	FAILED	1	list	1	212
5	A0	FAILED	1	count	1	182
5	A0	FAILED	1	list	2	215
5	A0	FAILED	1	count	2	185
5	A0	FAILED	1	list	3	210
5	A0	FAILED	1	count	3	182
5	A0	FAILED	1	list	4	215
5	A0	FAILED	1	count	4	183
5	A0	FAILED	1	list	5	215
5	A0	FAILED	1	count	5	186
5	A0	FAILED	7	list	1	220
5	A0	FAILED	7	count	1	181
5	A0	FAILED	7	list	2	218
5	A0	FAILED	7	count	2	185
5	A0	FAILED	7	list	3	215
5	A0	FAILED	7	count	3	182
5	A0	FAILED	7	list	4	216
5	A0	FAILED	7	count	4	185
5	A0	FAILED	7	list	5	215
5	A0	FAILED	7	count	5	182
5	A0	FAILED	30	list	1	215
5	A0	FAILED	30	count	1	179
5	A0	FAILED	30	list	2	213
5	A0	FAILED	30	count	2	181
5	A0	FAILED	30	list	3	216
5	A0	FAILED	30	count	3	183
5	A0	FAILED	30	list	4	222
5	A0	FAILED	30	count	4	180
5	A0	FAILED	30	list	5	218
5	A0	FAILED	30	count	5	183
5	A0	FAILED	0	list	1	205
5	A0	FAILED	0	count	1	159
5	A0	FAILED	0	list	2	207
5	A0	FAILED	0	count	2	162
5	A0	FAILED	0	list	3	214
5	A0	FAILED	0	count	3	160
5	A0	FAILED	0	list	4	207
5	A0	FAILED	0	count	4	159
5	A0	FAILED	0	list	5	205
5	A0	FAILED	0	count	5	162
5	A0	CANCELLED	1	list	1	230
5	A0	CANCELLED	1	count	1	203
5	A0	CANCELLED	1	list	2	234
5	A0	CANCELLED	1	count	2	196
5	A0	CANCELLED	1	list	3	230
5	A0	CANCELLED	1	count	3	197
5	A0	CANCELLED	1	list	4	235
5	A0	CANCELLED	1	count	4	196
5	A0	CANCELLED	1	list	5	232
5	A0	CANCELLED	1	count	5	196
5	A0	CANCELLED	7	list	1	228
5	A0	CANCELLED	7	count	1	199
5	A0	CANCELLED	7	list	2	235
5	A0	CANCELLED	7	count	2	195
5	A0	CANCELLED	7	list	3	230
5	A0	CANCELLED	7	count	3	201
5	A0	CANCELLED	7	list	4	229
5	A0	CANCELLED	7	count	4	197
5	A0	CANCELLED	7	list	5	228
5	A0	CANCELLED	7	count	5	196
5	A0	CANCELLED	30	list	1	231
5	A0	CANCELLED	30	count	1	197
5	A0	CANCELLED	30	list	2	233
5	A0	CANCELLED	30	count	2	196
5	A0	CANCELLED	30	list	3	238
5	A0	CANCELLED	30	count	3	197
5	A0	CANCELLED	30	list	4	232
5	A0	CANCELLED	30	count	4	199
5	A0	CANCELLED	30	list	5	235
5	A0	CANCELLED	30	count	5	196
5	A0	CANCELLED	0	list	1	226
5	A0	CANCELLED	0	count	1	182
5	A0	CANCELLED	0	list	2	225
5	A0	CANCELLED	0	count	2	175
5	A0	CANCELLED	0	list	3	225
5	A0	CANCELLED	0	count	3	177
5	A0	CANCELLED	0	list	4	225
5	A0	CANCELLED	0	count	4	175
5	A0	CANCELLED	0	list	5	220
5	A0	CANCELLED	0	count	5	179
5	A0	IN_PROGRESS	1	list	1	234
5	A0	IN_PROGRESS	1	count	1	203
5	A0	IN_PROGRESS	1	list	2	235
5	A0	IN_PROGRESS	1	count	2	207
5	A0	IN_PROGRESS	1	list	3	230
5	A0	IN_PROGRESS	1	count	3	203
5	A0	IN_PROGRESS	1	list	4	232
5	A0	IN_PROGRESS	1	count	4	205
5	A0	IN_PROGRESS	1	list	5	231
5	A0	IN_PROGRESS	1	count	5	206
5	A0	IN_PROGRESS	7	list	1	234
5	A0	IN_PROGRESS	7	count	1	205
5	A0	IN_PROGRESS	7	list	2	231
5	A0	IN_PROGRESS	7	count	2	206
5	A0	IN_PROGRESS	7	list	3	231
5	A0	IN_PROGRESS	7	count	3	206
5	A0	IN_PROGRESS	7	list	4	235
5	A0	IN_PROGRESS	7	count	4	204
5	A0	IN_PROGRESS	7	list	5	236
5	A0	IN_PROGRESS	7	count	5	202
5	A0	IN_PROGRESS	30	list	1	233
5	A0	IN_PROGRESS	30	count	1	204
5	A0	IN_PROGRESS	30	list	2	237
5	A0	IN_PROGRESS	30	count	2	206
5	A0	IN_PROGRESS	30	list	3	235
5	A0	IN_PROGRESS	30	count	3	209
5	A0	IN_PROGRESS	30	list	4	238
5	A0	IN_PROGRESS	30	count	4	210
5	A0	IN_PROGRESS	30	list	5	237
5	A0	IN_PROGRESS	30	count	5	203
5	A0	IN_PROGRESS	0	list	1	244
5	A0	IN_PROGRESS	0	count	1	186
5	A0	IN_PROGRESS	0	list	2	239
5	A0	IN_PROGRESS	0	count	2	184
5	A0	IN_PROGRESS	0	list	3	245
5	A0	IN_PROGRESS	0	count	3	182
5	A0	IN_PROGRESS	0	list	4	240
5	A0	IN_PROGRESS	0	count	4	187
5	A0	IN_PROGRESS	0	list	5	240
5	A0	IN_PROGRESS	0	count	5	184
5	A0	COMPLETED	1	list	1	269
5	A0	COMPLETED	1	count	1	240
5	A0	COMPLETED	1	list	2	272
5	A0	COMPLETED	1	count	2	241
5	A0	COMPLETED	1	list	3	279
5	A0	COMPLETED	1	count	3	242
5	A0	COMPLETED	1	list	4	276
5	A0	COMPLETED	1	count	4	248
5	A0	COMPLETED	1	list	5	273
5	A0	COMPLETED	1	count	5	244
5	A0	COMPLETED	7	list	1	275
5	A0	COMPLETED	7	count	1	242
5	A0	COMPLETED	7	list	2	274
5	A0	COMPLETED	7	count	2	246
5	A0	COMPLETED	7	list	3	270
5	A0	COMPLETED	7	count	3	242
5	A0	COMPLETED	7	list	4	274
5	A0	COMPLETED	7	count	4	242
5	A0	COMPLETED	7	list	5	278
5	A0	COMPLETED	7	count	5	252
5	A0	COMPLETED	30	list	1	277
5	A0	COMPLETED	30	count	1	247
5	A0	COMPLETED	30	list	2	282
5	A0	COMPLETED	30	count	2	245
5	A0	COMPLETED	30	list	3	278
5	A0	COMPLETED	30	count	3	246
5	A0	COMPLETED	30	list	4	277
5	A0	COMPLETED	30	count	4	245
5	A0	COMPLETED	30	list	5	278
5	A0	COMPLETED	30	count	5	246
5	A0	COMPLETED	0	list	1	317
5	A0	COMPLETED	0	count	1	233
5	A0	COMPLETED	0	list	2	321
5	A0	COMPLETED	0	count	2	236
5	A0	COMPLETED	0	list	3	319
5	A0	COMPLETED	0	count	3	237
5	A0	COMPLETED	0	list	4	316
5	A0	COMPLETED	0	count	4	236
5	A0	COMPLETED	0	list	5	321
5	A0	COMPLETED	0	count	5	233
5	A1	FAILED	1	list	1	1.34
5	A1	FAILED	1	count	1	3.94
5	A1	FAILED	1	list	2	1.33
5	A1	FAILED	1	count	2	3.78
5	A1	FAILED	1	list	3	1.34
5	A1	FAILED	1	count	3	3.93
5	A1	FAILED	1	list	4	1.34
5	A1	FAILED	1	count	4	3.8
5	A1	FAILED	1	list	5	1.32
5	A1	FAILED	1	count	5	3.83
5	A1	FAILED	7	list	1	4.64
5	A1	FAILED	7	count	1	24.4
5	A1	FAILED	7	list	2	4.33
5	A1	FAILED	7	count	2	24.1
5	A1	FAILED	7	list	3	4.56
5	A1	FAILED	7	count	3	24
5	A1	FAILED	7	list	4	4.33
5	A1	FAILED	7	count	4	24
5	A1	FAILED	7	list	5	4.4
5	A1	FAILED	7	count	5	24.1
5	A1	FAILED	30	list	1	4.5
5	A1	FAILED	30	count	1	97.3
5	A1	FAILED	30	list	2	4.58
5	A1	FAILED	30	count	2	98.1
5	A1	FAILED	30	list	3	4.39
5	A1	FAILED	30	count	3	96.4
5	A1	FAILED	30	list	4	6.09
5	A1	FAILED	30	count	4	97.8
5	A1	FAILED	30	list	5	4.5
5	A1	FAILED	30	count	5	97.5
5	A1	FAILED	0	list	1	1.09
5	A1	FAILED	0	count	1	161
5	A1	FAILED	0	list	2	1.19
5	A1	FAILED	0	count	2	160
5	A1	FAILED	0	list	3	1.17
5	A1	FAILED	0	count	3	163
5	A1	FAILED	0	list	4	1.18
5	A1	FAILED	0	count	4	164
5	A1	FAILED	0	list	5	1.18
5	A1	FAILED	0	count	5	164
5	A1	CANCELLED	1	list	1	0.52
5	A1	CANCELLED	1	count	1	3.84
5	A1	CANCELLED	1	list	2	0.511
5	A1	CANCELLED	1	count	2	3.84
5	A1	CANCELLED	1	list	3	0.539
5	A1	CANCELLED	1	count	3	3.87
5	A1	CANCELLED	1	list	4	0.502
5	A1	CANCELLED	1	count	4	3.8
5	A1	CANCELLED	1	list	5	0.504
5	A1	CANCELLED	1	count	5	3.81
5	A1	CANCELLED	7	list	1	4.57
5	A1	CANCELLED	7	count	1	24.6
5	A1	CANCELLED	7	list	2	4.43
5	A1	CANCELLED	7	count	2	24.9
5	A1	CANCELLED	7	list	3	4.54
5	A1	CANCELLED	7	count	3	24.5
5	A1	CANCELLED	7	list	4	4.6
5	A1	CANCELLED	7	count	4	24.3
5	A1	CANCELLED	7	list	5	4.28
5	A1	CANCELLED	7	count	5	24.4
5	A1	CANCELLED	30	list	1	4.58
5	A1	CANCELLED	30	count	1	98.2
5	A1	CANCELLED	30	list	2	4.13
5	A1	CANCELLED	30	count	2	97
5	A1	CANCELLED	30	list	3	3.9
5	A1	CANCELLED	30	count	3	97.5
5	A1	CANCELLED	30	list	4	4.26
5	A1	CANCELLED	30	count	4	102
5	A1	CANCELLED	30	list	5	4.61
5	A1	CANCELLED	30	count	5	101
5	A1	CANCELLED	0	list	1	0.453
5	A1	CANCELLED	0	count	1	179
5	A1	CANCELLED	0	list	2	0.452
5	A1	CANCELLED	0	count	2	176
5	A1	CANCELLED	0	list	3	0.451
5	A1	CANCELLED	0	count	3	182
5	A1	CANCELLED	0	list	4	0.46
5	A1	CANCELLED	0	count	4	181
5	A1	CANCELLED	0	list	5	0.451
5	A1	CANCELLED	0	count	5	175
5	A1	IN_PROGRESS	1	list	1	0.494
5	A1	IN_PROGRESS	1	count	1	3.88
5	A1	IN_PROGRESS	1	list	2	0.488
5	A1	IN_PROGRESS	1	count	2	3.9
5	A1	IN_PROGRESS	1	list	3	0.47
5	A1	IN_PROGRESS	1	count	3	3.96
5	A1	IN_PROGRESS	1	list	4	0.484
5	A1	IN_PROGRESS	1	count	4	3.8
5	A1	IN_PROGRESS	1	list	5	0.494
5	A1	IN_PROGRESS	1	count	5	3.84
5	A1	IN_PROGRESS	7	list	1	4.5
5	A1	IN_PROGRESS	7	count	1	24.9
5	A1	IN_PROGRESS	7	list	2	4.47
5	A1	IN_PROGRESS	7	count	2	24.8
5	A1	IN_PROGRESS	7	list	3	4.58
5	A1	IN_PROGRESS	7	count	3	24.7
5	A1	IN_PROGRESS	7	list	4	4.13
5	A1	IN_PROGRESS	7	count	4	24.6
5	A1	IN_PROGRESS	7	list	5	4.58
5	A1	IN_PROGRESS	7	count	5	24.7
5	A1	IN_PROGRESS	30	list	1	4.39
5	A1	IN_PROGRESS	30	count	1	98.9
5	A1	IN_PROGRESS	30	list	2	4.11
5	A1	IN_PROGRESS	30	count	2	101
5	A1	IN_PROGRESS	30	list	3	4.42
5	A1	IN_PROGRESS	30	count	3	98.5
5	A1	IN_PROGRESS	30	list	4	4.44
5	A1	IN_PROGRESS	30	count	4	100
5	A1	IN_PROGRESS	30	list	5	4.51
5	A1	IN_PROGRESS	30	count	5	100
5	A1	IN_PROGRESS	0	list	1	0.306
5	A1	IN_PROGRESS	0	count	1	185
5	A1	IN_PROGRESS	0	list	2	0.32
5	A1	IN_PROGRESS	0	count	2	185
5	A1	IN_PROGRESS	0	list	3	0.318
5	A1	IN_PROGRESS	0	count	3	190
5	A1	IN_PROGRESS	0	list	4	0.45
5	A1	IN_PROGRESS	0	count	4	184
5	A1	IN_PROGRESS	0	list	5	0.322
5	A1	IN_PROGRESS	0	count	5	184
5	A1	COMPLETED	1	list	1	0.488
5	A1	COMPLETED	1	count	1	4.13
5	A1	COMPLETED	1	list	2	0.471
5	A1	COMPLETED	1	count	2	4.11
5	A1	COMPLETED	1	list	3	0.496
5	A1	COMPLETED	1	count	3	4.01
5	A1	COMPLETED	1	list	4	0.486
5	A1	COMPLETED	1	count	4	3.94
5	A1	COMPLETED	1	list	5	0.472
5	A1	COMPLETED	1	count	5	3.93
5	A1	COMPLETED	7	list	1	4.51
5	A1	COMPLETED	7	count	1	26.2
5	A1	COMPLETED	7	list	2	4.26
5	A1	COMPLETED	7	count	2	25.6
5	A1	COMPLETED	7	list	3	4.48
5	A1	COMPLETED	7	count	3	25.5
5	A1	COMPLETED	7	list	4	4.29
5	A1	COMPLETED	7	count	4	25.1
5	A1	COMPLETED	7	list	5	4.14
5	A1	COMPLETED	7	count	5	25.1
5	A1	COMPLETED	30	list	1	4.23
5	A1	COMPLETED	30	count	1	103
5	A1	COMPLETED	30	list	2	4.21
5	A1	COMPLETED	30	count	2	103
5	A1	COMPLETED	30	list	3	4.25
5	A1	COMPLETED	30	count	3	104
5	A1	COMPLETED	30	list	4	4.19
5	A1	COMPLETED	30	count	4	103
5	A1	COMPLETED	30	list	5	4.18
5	A1	COMPLETED	30	count	5	103
5	A1	COMPLETED	0	list	1	0.115
5	A1	COMPLETED	0	count	1	234
5	A1	COMPLETED	0	list	2	0.116
5	A1	COMPLETED	0	count	2	235
5	A1	COMPLETED	0	list	3	0.115
5	A1	COMPLETED	0	count	3	239
5	A1	COMPLETED	0	list	4	0.115
5	A1	COMPLETED	0	count	4	233
5	A1	COMPLETED	0	list	5	0.115
5	A1	COMPLETED	0	count	5	240
6	A1	FAILED	1	list	1	1.34
6	A1	FAILED	1	count	1	4
6	A1	FAILED	1	list	2	1.32
6	A1	FAILED	1	count	2	3.75
6	A1	FAILED	1	list	3	1.3
6	A1	FAILED	1	count	3	3.75
6	A1	FAILED	1	list	4	1.32
6	A1	FAILED	1	count	4	3.77
6	A1	FAILED	1	list	5	1.34
6	A1	FAILED	1	count	5	3.77
6	A1	FAILED	7	list	1	4.52
6	A1	FAILED	7	count	1	24.3
6	A1	FAILED	7	list	2	4.49
6	A1	FAILED	7	count	2	24.1
6	A1	FAILED	7	list	3	4.32
6	A1	FAILED	7	count	3	24.4
6	A1	FAILED	7	list	4	4.2
6	A1	FAILED	7	count	4	24
6	A1	FAILED	7	list	5	4.02
6	A1	FAILED	7	count	5	23.7
6	A1	FAILED	30	list	1	4.41
6	A1	FAILED	30	count	1	97.1
6	A1	FAILED	30	list	2	4.65
6	A1	FAILED	30	count	2	98.5
6	A1	FAILED	30	list	3	4.64
6	A1	FAILED	30	count	3	97.7
6	A1	FAILED	30	list	4	4.04
6	A1	FAILED	30	count	4	95.5
6	A1	FAILED	30	list	5	4.43
6	A1	FAILED	30	count	5	97.4
6	A1	FAILED	0	list	1	1.06
6	A1	FAILED	0	count	1	158
6	A1	FAILED	0	list	2	1.17
6	A1	FAILED	0	count	2	167
6	A1	FAILED	0	list	3	1.2
6	A1	FAILED	0	count	3	160
6	A1	FAILED	0	list	4	1.19
6	A1	FAILED	0	count	4	162
6	A1	FAILED	0	list	5	1.18
6	A1	FAILED	0	count	5	160
6	A1	CANCELLED	1	list	1	0.508
6	A1	CANCELLED	1	count	1	3.8
6	A1	CANCELLED	1	list	2	0.487
6	A1	CANCELLED	1	count	2	3.75
6	A1	CANCELLED	1	list	3	0.469
6	A1	CANCELLED	1	count	3	3.75
6	A1	CANCELLED	1	list	4	0.487
6	A1	CANCELLED	1	count	4	3.77
6	A1	CANCELLED	1	list	5	0.493
6	A1	CANCELLED	1	count	5	3.87
6	A1	CANCELLED	7	list	1	4.63
6	A1	CANCELLED	7	count	1	24.4
6	A1	CANCELLED	7	list	2	4.5
6	A1	CANCELLED	7	count	2	24.7
6	A1	CANCELLED	7	list	3	4.61
6	A1	CANCELLED	7	count	3	24.5
6	A1	CANCELLED	7	list	4	4.52
6	A1	CANCELLED	7	count	4	24.3
6	A1	CANCELLED	7	list	5	4.28
6	A1	CANCELLED	7	count	5	24.6
6	A1	CANCELLED	30	list	1	4.41
6	A1	CANCELLED	30	count	1	99.5
6	A1	CANCELLED	30	list	2	4.32
6	A1	CANCELLED	30	count	2	100
6	A1	CANCELLED	30	list	3	4.34
6	A1	CANCELLED	30	count	3	99.3
6	A1	CANCELLED	30	list	4	4.49
6	A1	CANCELLED	30	count	4	99.4
6	A1	CANCELLED	30	list	5	4.4
6	A1	CANCELLED	30	count	5	97
6	A1	CANCELLED	0	list	1	0.367
6	A1	CANCELLED	0	count	1	173
6	A1	CANCELLED	0	list	2	0.463
6	A1	CANCELLED	0	count	2	173
6	A1	CANCELLED	0	list	3	0.463
6	A1	CANCELLED	0	count	3	173
6	A1	CANCELLED	0	list	4	0.456
6	A1	CANCELLED	0	count	4	173
6	A1	CANCELLED	0	list	5	0.467
6	A1	CANCELLED	0	count	5	177
6	A1	IN_PROGRESS	1	list	1	0.491
6	A1	IN_PROGRESS	1	count	1	3.9
6	A1	IN_PROGRESS	1	list	2	0.49
6	A1	IN_PROGRESS	1	count	2	3.83
6	A1	IN_PROGRESS	1	list	3	0.498
6	A1	IN_PROGRESS	1	count	3	3.81
6	A1	IN_PROGRESS	1	list	4	0.591
6	A1	IN_PROGRESS	1	count	4	3.88
6	A1	IN_PROGRESS	1	list	5	0.483
6	A1	IN_PROGRESS	1	count	5	3.84
6	A1	IN_PROGRESS	7	list	1	4.54
6	A1	IN_PROGRESS	7	count	1	24.8
6	A1	IN_PROGRESS	7	list	2	4.53
6	A1	IN_PROGRESS	7	count	2	24.6
6	A1	IN_PROGRESS	7	list	3	4.55
6	A1	IN_PROGRESS	7	count	3	24.4
6	A1	IN_PROGRESS	7	list	4	4.44
6	A1	IN_PROGRESS	7	count	4	24.5
6	A1	IN_PROGRESS	7	list	5	4.56
6	A1	IN_PROGRESS	7	count	5	24.7
6	A1	IN_PROGRESS	30	list	1	4.57
6	A1	IN_PROGRESS	30	count	1	98.9
6	A1	IN_PROGRESS	30	list	2	4.38
6	A1	IN_PROGRESS	30	count	2	98.6
6	A1	IN_PROGRESS	30	list	3	4.03
6	A1	IN_PROGRESS	30	count	3	100
6	A1	IN_PROGRESS	30	list	4	4.36
6	A1	IN_PROGRESS	30	count	4	99.8
6	A1	IN_PROGRESS	30	list	5	4.66
6	A1	IN_PROGRESS	30	count	5	100
6	A1	IN_PROGRESS	0	list	1	0.292
6	A1	IN_PROGRESS	0	count	1	185
6	A1	IN_PROGRESS	0	list	2	0.314
6	A1	IN_PROGRESS	0	count	2	185
6	A1	IN_PROGRESS	0	list	3	0.318
6	A1	IN_PROGRESS	0	count	3	183
6	A1	IN_PROGRESS	0	list	4	0.315
6	A1	IN_PROGRESS	0	count	4	186
6	A1	IN_PROGRESS	0	list	5	0.321
6	A1	IN_PROGRESS	0	count	5	182
6	A1	COMPLETED	1	list	1	0.493
6	A1	COMPLETED	1	count	1	4
6	A1	COMPLETED	1	list	2	0.459
6	A1	COMPLETED	1	count	2	3.94
6	A1	COMPLETED	1	list	3	0.456
6	A1	COMPLETED	1	count	3	3.98
6	A1	COMPLETED	1	list	4	0.472
6	A1	COMPLETED	1	count	4	3.94
6	A1	COMPLETED	1	list	5	0.466
6	A1	COMPLETED	1	count	5	4.01
6	A1	COMPLETED	7	list	1	4.58
6	A1	COMPLETED	7	count	1	25.5
6	A1	COMPLETED	7	list	2	4.12
6	A1	COMPLETED	7	count	2	25.5
6	A1	COMPLETED	7	list	3	4.13
6	A1	COMPLETED	7	count	3	25.7
6	A1	COMPLETED	7	list	4	4.35
6	A1	COMPLETED	7	count	4	25.9
6	A1	COMPLETED	7	list	5	4.55
6	A1	COMPLETED	7	count	5	25.5
6	A1	COMPLETED	30	list	1	4.39
6	A1	COMPLETED	30	count	1	103
6	A1	COMPLETED	30	list	2	4.28
6	A1	COMPLETED	30	count	2	104
6	A1	COMPLETED	30	list	3	4.42
6	A1	COMPLETED	30	count	3	104
6	A1	COMPLETED	30	list	4	4.41
6	A1	COMPLETED	30	count	4	104
6	A1	COMPLETED	30	list	5	4.62
6	A1	COMPLETED	30	count	5	103
6	A1	COMPLETED	0	list	1	0.114
6	A1	COMPLETED	0	count	1	236
6	A1	COMPLETED	0	list	2	0.15
6	A1	COMPLETED	0	count	2	236
6	A1	COMPLETED	0	list	3	0.116
6	A1	COMPLETED	0	count	3	235
6	A1	COMPLETED	0	list	4	0.116
6	A1	COMPLETED	0	count	4	232
6	A1	COMPLETED	0	list	5	0.117
6	A1	COMPLETED	0	count	5	239
6	A0	FAILED	1	list	1	215
6	A0	FAILED	1	count	1	182
6	A0	FAILED	1	list	2	214
6	A0	FAILED	1	count	2	183
6	A0	FAILED	1	list	3	215
6	A0	FAILED	1	count	3	181
6	A0	FAILED	1	list	4	216
6	A0	FAILED	1	count	4	179
6	A0	FAILED	1	list	5	215
6	A0	FAILED	1	count	5	180
6	A0	FAILED	7	list	1	217
6	A0	FAILED	7	count	1	182
6	A0	FAILED	7	list	2	216
6	A0	FAILED	7	count	2	181
6	A0	FAILED	7	list	3	221
6	A0	FAILED	7	count	3	183
6	A0	FAILED	7	list	4	218
6	A0	FAILED	7	count	4	180
6	A0	FAILED	7	list	5	215
6	A0	FAILED	7	count	5	182
6	A0	FAILED	30	list	1	215
6	A0	FAILED	30	count	1	180
6	A0	FAILED	30	list	2	216
6	A0	FAILED	30	count	2	179
6	A0	FAILED	30	list	3	224
6	A0	FAILED	30	count	3	185
6	A0	FAILED	30	list	4	217
6	A0	FAILED	30	count	4	184
6	A0	FAILED	30	list	5	215
6	A0	FAILED	30	count	5	185
6	A0	FAILED	0	list	1	202
6	A0	FAILED	0	count	1	164
6	A0	FAILED	0	list	2	202
6	A0	FAILED	0	count	2	161
6	A0	FAILED	0	list	3	207
6	A0	FAILED	0	count	3	163
6	A0	FAILED	0	list	4	202
6	A0	FAILED	0	count	4	160
6	A0	FAILED	0	list	5	202
6	A0	FAILED	0	count	5	164
6	A0	CANCELLED	1	list	1	230
6	A0	CANCELLED	1	count	1	194
6	A0	CANCELLED	1	list	2	227
6	A0	CANCELLED	1	count	2	198
6	A0	CANCELLED	1	list	3	225
6	A0	CANCELLED	1	count	3	199
6	A0	CANCELLED	1	list	4	225
6	A0	CANCELLED	1	count	4	197
6	A0	CANCELLED	1	list	5	224
6	A0	CANCELLED	1	count	5	195
6	A0	CANCELLED	7	list	1	229
6	A0	CANCELLED	7	count	1	196
6	A0	CANCELLED	7	list	2	225
6	A0	CANCELLED	7	count	2	195
6	A0	CANCELLED	7	list	3	227
6	A0	CANCELLED	7	count	3	196
6	A0	CANCELLED	7	list	4	231
6	A0	CANCELLED	7	count	4	196
6	A0	CANCELLED	7	list	5	226
6	A0	CANCELLED	7	count	5	194
6	A0	CANCELLED	30	list	1	228
6	A0	CANCELLED	30	count	1	196
6	A0	CANCELLED	30	list	2	230
6	A0	CANCELLED	30	count	2	193
6	A0	CANCELLED	30	list	3	226
6	A0	CANCELLED	30	count	3	196
6	A0	CANCELLED	30	list	4	226
6	A0	CANCELLED	30	count	4	193
6	A0	CANCELLED	30	list	5	228
6	A0	CANCELLED	30	count	5	194
6	A0	CANCELLED	0	list	1	229
6	A0	CANCELLED	0	count	1	174
6	A0	CANCELLED	0	list	2	229
6	A0	CANCELLED	0	count	2	176
6	A0	CANCELLED	0	list	3	224
6	A0	CANCELLED	0	count	3	175
6	A0	CANCELLED	0	list	4	225
6	A0	CANCELLED	0	count	4	176
6	A0	CANCELLED	0	list	5	229
6	A0	CANCELLED	0	count	5	174
6	A0	IN_PROGRESS	1	list	1	230
6	A0	IN_PROGRESS	1	count	1	202
6	A0	IN_PROGRESS	1	list	2	230
6	A0	IN_PROGRESS	1	count	2	199
6	A0	IN_PROGRESS	1	list	3	233
6	A0	IN_PROGRESS	1	count	3	200
6	A0	IN_PROGRESS	1	list	4	237
6	A0	IN_PROGRESS	1	count	4	199
6	A0	IN_PROGRESS	1	list	5	232
