tag	pool	phase	epoch	source	metric	value
r2-p15_post	15	post	1788661364	mysql	Innodb_row_lock_waits	0
r2-p15_post	15	post	1788661364	mysql	Threads_connected	16
r2-p15_post	15	post	1788661364	mysql	Threads_running	2
r2-p17	17	pre	1788661377	spring	hikaricp_connections{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788661377	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r2-p17	17	pre	1788661377	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	9.72216E-4
r2-p17	17	pre	1788661377	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	8.98697E-4
r2-p17	17	pre	1788661377	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788661377	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p17	17	pre	1788661377	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788661377	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788661377	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788661377	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788661377	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788661377	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788661377	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788661377	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r2-p17	17	pre	1788661377	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.016
r2-p17	17	pre	1788661377	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.009
r2-p17	17	pre	1788661377	mysql	Innodb_row_lock_time	0
r2-p17	17	pre	1788661377	mysql	Innodb_row_lock_waits	0
r2-p17	17	pre	1788661377	mysql	Threads_connected	18
r2-p17	17	pre	1788661377	mysql	Threads_running	2
r2-p17_post	17	post	1788661387	spring	hikaricp_connections{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788661387	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15011
r2-p17_post	17	post	1788661387	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	15.976498304
r2-p17_post	17	post	1788661387	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.056020909
r2-p17_post	17	post	1788661387	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788661387	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p17_post	17	post	1788661387	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788661387	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788661387	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788661387	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788661387	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788661387	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788661387	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788661387	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15011
r2-p17_post	17	post	1788661387	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	67.301
r2-p17_post	17	post	1788661387	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.096
r2-p17_post	17	post	1788661387	mysql	Innodb_row_lock_time	0
r2-p17_post	17	post	1788661387	mysql	Innodb_row_lock_waits	0
r2-p17_post	17	post	1788661387	mysql	Threads_connected	18
r2-p17_post	17	post	1788661387	mysql	Threads_running	2
r2-p20	20	pre	1788661401	spring	hikaricp_connections{pool="HikariPool-1"}	20.0
r2-p20	20	pre	1788661401	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r2-p20	20	pre	1788661401	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	9.36254E-4
r2-p20	20	pre	1788661401	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	8.58026E-4
r2-p20	20	pre	1788661401	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p20	20	pre	1788661401	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p20	20	pre	1788661401	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
