t_rel	session_idx	ms	outcome
1.927	66	553.17	ok
1.917	93	563.93	ok
1.917	121	564.79	ok
1.93	63	555.66	ok
1.932	96	553.77	ok
1.942	98	548.44	ok
1.945	0	549.84	ok
1.947	73	548.9	ok
1.948	1	547.47	ok
1.94	102	556.01	ok
1.947	95	552.93	ok
1.954	103	550.03	ok
1.955	2	549.83	ok
1.954	99	555.83	ok
1.978	7	533.13	ok
1.972	4	540.07	ok
1.966	10	545.61	ok
1.962	68	550.35	ok
1.982	3	537.28	ok
1.98	8	539.73	ok
1.978	6	542.16	ok
1.985	15	537.05	ok
1.979	5	543.73	ok
1.992	18	533.82	ok
1.995	9	536.3	ok
1.993	12	537.7	ok
2.005	16	535.41	ok
1.997	11	543.67	ok
2.012	17	530.5	ok
2.012	20	531.88	ok
2.009	13	537.78	ok
2.018	19	528.88	ok
2.02	26	528.33	ok
2.012	14	536.78	ok
2.045	23	504.18	ok
2.03	22	521.92	ok
2.023	27	534.92	ok
2.045	28	513.17	ok
2.04	21	520.82	ok
2.051	25	513.95	ok
2.051	24	513.92	ok
2.056	36	515.76	ok
2.054	30	517.95	ok
2.052	32	521.55	ok
2.054	31	520.78	ok
2.059	40	518.68	ok
2.059	37	519.39	ok
2.057	35	521.22	ok
2.066	29	521.2	ok
2.069	44	520.44	ok
2.074	42	520.86	ok
2.092	47	503.37	ok
2.086	41	510.97	ok
2.092	38	505.54	ok
2.064	39	535.41	ok
2.178	45	425.68	ok
2.182	34	424.08	ok
2.179	43	427.36	ok
2.182	33	431.8	ok
2.185	46	430.55	ok
2.185	49	435.88	ok
2.188	56	433.66	ok
2.191	114	431.17	ok
2.194	60	429.0	ok
2.192	54	435.67	ok
2.195	52	435.25	ok
2.192	125	439.72	ok
2.192	89	445.53	ok
2.197	61	441.48	ok
2.197	58	441.77	ok
2.199	128	445.97	ok
2.196	113	449.42	ok
2.194	48	451.2	ok
2.193	122	452.56	ok
2.194	59	453.33	ok
2.2	86	452.13	ok
2.195	91	457.15	ok
2.198	80	456.22	ok
2.198	81	466.79	ok
2.2	55	464.27	ok
2.196	88	468.99	ok
2.201	92	467.3	ok
2.202	51	473.78	ok
2.196	79	483.65	ok
2.203	57	477.8	ok
2.197	53	484.61	ok
2.202	75	483.79	ok
2.199	50	491.96	ok
2.232	133	462.68	ok
2.245	120	452.61	ok
2.232	145	465.79	ok
2.198	117	500.28	ok
2.243	109	459.77	ok
2.239	136	468.78	ok
2.232	146	476.45	ok
2.245	70	465.69	ok
2.246	150	468.84	ok
2.245	148	470.64	ok
2.248	151	468.14	ok
2.253	71	463.28	ok
2.254	104	470.33	ok
2.253	108	472.08	ok
2.254	149	473.66	ok
